000020c1-a913-404b-b1f1-ed8b56060e18	98.716
0006fbcf-0f42-49e8-9496-e00d629ad88a	99.489
000a22e7-bb78-4dd5-87a4-f456e4192840	99.749
000b27e8-b4fe-43db-85a7-ff65c6f685ee	98.763
001113e2-e3d4-4830-85be-e6c9b3de56de	99.588
0012db5c-b61b-4adc-a225-f22c03a85987	98.475
0013873f-cb1e-4360-98e5-ed222fafa1d5	100
001b518c-9165-40a8-bc58-90075180c3e5	59.682
001bd670-2926-4911-9ed9-3be77a0f2353	99.794
001cb65f-2b85-43eb-a597-de966e08aa6a	100
001e7f0c-0489-4d25-8b62-bbe2514ca07f	99.617
0025b131-1639-46f6-8d07-9e34f0225383	100
002ee5f1-c402-402d-8b14-b9120032df11	99.652
0030f478-8eb6-4a80-a020-297e5f320a2c	100
00319c21-bb17-44d9-afdd-035cda1a9a00	97.113
00319c21-bb17-44d9-afdd-035cda1a9a00	99.588
0034101f-bf45-4df6-a718-2a40b3468dc3	98.491
0035853c-b9cc-4a22-886d-211ee15a6154	99.250
003950f7-44d5-4954-b098-f66a025dbc17	71.603
0039bb12-3678-4ba9-b8e7-d45795c7032f	99.872
003a2fb8-6cd7-4acf-937d-3492ea4d05a5	99.477
003b60e9-a3e0-41d8-ab16-ef23e968c274	99.489
003c5ff5-386d-4d03-99bb-878a2ce79f0c	99.569
0040204a-796b-42d1-bf8e-d27ae99baad4	99.652
004336db-1161-4b0b-bf25-91021483b5fd	99.489
0044f1cb-afca-4f8d-8b08-acdbc5648a93	99.175
0046a543-267d-4020-a3c7-06d3047267b5	99.491
004a7995-313e-45b1-9244-896022796721	100
004bb025-68d0-4885-84c9-4477303a3900	60.638
004bc675-b658-4fe8-b9af-d9a8f4559bda	99.353
004d5fd3-285f-45c0-b624-0263e195cea2	97.739
004ff31f-0aa1-400d-945c-0ebd3b8a8cd1	99.825
0054f497-9e76-4a6c-a915-8beb05f72bfc	98.084
00558a99-3f47-4891-b3af-cb90eb6f8342	99.625
0055e538-f2f0-4240-ae51-72d8a7de30e5	89.123
0057e922-3b91-441f-8a8c-fbee31699171	99.826
005b3e53-30e6-48e2-b1b7-dae0dde96618	98.132
006272b3-45db-4f8a-b7da-0e2bfeee5525	99.794
006318eb-da82-4a6f-9564-f26341a4da95	100
0063ac07-6d7c-4fec-a6b4-fb3374f9d5c2	98.352
0064f0df-8880-4a84-9b02-e803c64f5ff4	96.812
006a0bca-3e8d-4101-9430-48ecfb6f0365	100
006ded58-0523-459e-b2d1-8c25d456c53b	98.351
006ebf9e-f816-45e2-8b31-5caee9974ff5	99.582
00746843-d015-4d0d-bc08-b1ef1184dc83	99.617
0086dc06-7ee8-4910-9e21-025fd728472c	99.106
008959d0-7842-42e4-a1ce-a64927fbf746	93.900
00898702-d071-42d9-a7f5-1e78deb74dea	99.552
0089d3f1-6e65-4297-b89d-e61d98c9d27d	96.716
008e7c9c-1723-4195-9dcd-0f65fff8268f	100
009055a0-d6f0-418c-afd3-5712f9738ddd	93.206
0097c05b-3b7d-4e80-b86c-4bb683849ab9	99.303
0098988e-7c9c-4f5b-a149-243954bf04b5	98.723
009d1734-e612-4672-9ad9-551499f1629b	99.151
009d75b9-9a0c-4a01-a2fd-373772184618	60.938
00a28aaf-f263-48fe-b445-513d8443a413	99.826
00a62e3e-876b-4023-9491-ab3eee7ba1a8	99.489
00a85af4-5ed7-4ca5-9bbc-bb13890423a2	99.794
00a94348-4285-49da-aa14-5372510608e5	100
00aeed2e-279e-4a6b-b4de-7522aa4bbdb0	99.623
00afccb5-83e6-4ced-8127-16d390b5a48a	99.564
00b0875c-d5f8-4d14-8031-170927f4dc6a	99.826
00b205b0-8f3f-4cbb-8ae2-479ffb304041	100
00b2cebb-c7c0-485e-9d9b-fa7b62b61e6a	100
00b63990-a4a9-4d7c-aea6-591aada1930d	99.652
00bb16f2-4792-4958-adca-02801678a998	99.588
00c25d4b-416a-44c1-b3a8-2c5dd1a7dd47	99.812
00c4dde5-0b37-4a9c-bcb4-b7918e94423b	99.662
00c5f350-fd66-4f55-8434-22b180c75bf3	99.298
00c5fae6-e5cb-46da-9834-1be1b47475e3	99.361
00cfccb1-b515-487c-bcbc-9d0bba1ad006	99.794
00d4ad63-4e1a-4cd6-9526-3da7e6714a7f	99.617
00d6e7f8-3e42-4001-85f0-90ae06479270	98.922
00d84900-daed-4bd8-bcc5-7c03e8b7ac96	100
00d978fa-61d2-4597-af4a-c1ef422c0f70	92.810
00de9cfd-737c-4067-bec2-ff9771a30970	99.812
00e1182f-297f-48e0-ba1e-9b463eab12b4	99.794
00e544e2-93e4-4cc9-8233-7963dde6609b	99.791
00e82464-1dc5-402d-89bb-90365b8df1ed	100
00ea960e-fa89-482a-8ff8-60e9a1f2c367	99.735
00ed1be5-e5be-4fec-b67d-98ab5f31371f	99.874
00ee66da-eddb-459d-ad30-694da2d6e200	100
00f0d547-0e7e-401e-a69b-fbd0958975e7	97.320
00f889be-86ed-4302-885b-b1dd999905b5	98.969
00f8ff8a-18c9-469e-91f7-1112e2692f6a	99.826
00f9787c-30d1-45f7-b22c-d5de199f608a	99.514
00fc1a19-54e5-4a9f-b066-46fc7f7df370	98.084
0105909d-4885-417f-a384-b5e0ad0517ed	98.969
010694b3-95da-4ef8-afd6-056180500bfc	100
01089291-062e-4f08-ad89-a120ec359793	99.704
010b0dbe-0e98-447a-b877-03cf6a5a2b85	68.641
010bdd10-6707-4ed1-8eeb-fda5bab6310c	100
010ddb60-4708-490b-851d-d2f6535cce52	98.657
010f5e5f-c6a1-495b-84f1-f88ee3f183cc	99.559
01104f76-1ed5-4fd0-a7d1-780deb11b48f	99.812
0112e954-3cb5-47bb-adf8-0bc97b722951	98.911
0117e46f-8f1d-44d5-9c58-959d4d2b6428	100
011a065f-4789-4613-b2c0-a12b6801b8c2	99.588
011b2b51-cd30-4b9b-a567-991b71e1b008	94.328
011f08ab-5abd-4d42-94bb-f0a4e8745c67	99.745
012a20fe-feb4-4168-992a-0475e21d2126	68.954
012ba99e-5972-49f7-a356-63253eb015f7	99.812
012e55f8-9cf9-4fa5-a688-655353138037	100
012f57fe-f231-4096-876d-f7e7e7ab3f37	98.321
01359ba3-b379-4b15-8354-5db595d822b4	100
01369e0c-3d55-4b4b-ae3b-a156b8ac0d67	99.361
0142195d-0235-42b0-b8e1-553b2ac250f5	100
01474091-e40a-48a2-b20f-5c6ad39dd640	99.175
0148b237-d17b-4579-80a8-24a8de1bfd11	99.652
014d2d81-e974-420f-844e-ddd094ee5ac0	99.652
014d541f-5f94-495e-83e0-eb1681db8a0d	100
014fe8db-57a6-41fb-b372-871184644304	99.588
015261e5-c5ff-49e1-aeed-1695ccd2a7f1	99.754
015674e2-8887-4470-8b5e-e9ff904c392b	99.869
0164f198-b952-445c-9979-aa4a4c7eba6c	99.129
01672148-325d-4ab2-969e-5bc705629005	99.507
016767e5-4ff3-4c58-bc05-a6e30d26d50f	100
0167d0e8-98eb-4337-93af-a0aec8d250ef	99.826
0172aa14-e86d-4c4d-84db-55e70e6a0e27	99.477
0178b6fa-9a42-4663-9809-e91395e15c7f	100
017cb5b9-38da-4ef5-ae03-f741643d9e29	99.125
017d22e0-34a3-4d53-b243-a5b0e5fb7096	98.955
0181c91d-e4df-4854-aea9-756b524251c4	99.303
0186287a-b3ff-41c7-9ffa-be5d85da9d39	96.950
018b1437-f59e-4353-ac7f-a4303c75cc3f	98.432
018dd89b-5196-4f94-93ae-a5a1fbb97c56	99.951
019219c0-4f4b-4c44-a223-7e7e2870c2ef	71.254
0192dde5-e11e-4ad3-97a2-3cffc91c06ef	9.543
01963cd2-ed4b-4f17-a50d-5b6d2befdb2f	100
01973d87-25ec-48bd-9e15-1a5362f7fa37	99.782
019a24c3-d3ba-48f7-bb50-fe82504dab90	100
019caaf2-19f4-46dc-a575-a0c93ec87f68	100
019dd7fc-db5b-4543-aac9-131f992338f1	100
019fab7f-985b-460d-a74c-666058830c3c	100
01a80914-e7b3-4842-940d-984127eb9305	100
01a8b016-f889-4b65-a7e1-bf793f629e05	99.826
01ada1c1-8aa8-4b3d-a5db-610e5f33c43b	99.489
01b2674b-4d88-4741-a7aa-45d61ea98e39	99.784
01b86dbe-1e1f-498b-b139-049e93e80cad	99.062
01b9838e-2928-408b-9fb8-187f010ba95a	99.028
01badc36-8cde-4595-9dde-63c597916e21	100
01bd2e8f-929d-4259-8a4d-d0b1d25b4b6d	100
01bec296-7788-41dd-b38d-a3ad72e8059c	99.812
01c1f6d1-9dbb-4503-a641-a6338352158c	99.784
01c25253-5231-4d91-b26a-6fa3d1f408ac	99.154
01c33c11-bf48-4784-800a-b02d0211a0df	99.701
01c3d8c3-91c3-4a71-8927-f7df469098cd	99.381
01ca1178-7489-4970-9bc9-e2b478be8331	96.864
01cdf7e9-0d89-4e42-8d52-5c3dc80fa5ff	98.432
01d00ee6-58d7-4f47-bcc8-712df947fd5c	99.588
01d53cba-d26b-47ba-9198-c50b50cb9c23	100
01d5f4e8-2b21-422c-abb0-1246894891f1	98.690
01d8e1e1-23c2-4dfa-9fe3-84cf2187f86f	99.477
01d94f55-0efb-4f53-bb13-af94d0a5fbbd	99.632
01f62f50-bc6d-43b3-a062-86c0c698039b	99.794
01f7b6ba-087c-41c3-9062-e0af817249e7	99.652
01f8039e-0c49-43ee-9e82-89c1711e2114	96.424
01fa9b30-ea5c-4abe-8bf5-1976c0ee0511	99.701
01fc0e24-f8f0-4412-8a81-ad8bbe137904	100
0200a548-a248-41cf-88b4-11ddfc1491c6	96.864
02015a23-b767-43e3-b93d-011ac28553c7	99.175
0203def1-80c6-4ce6-935c-757fdb0cfb9b	99.477
02049930-9555-4267-b961-638a4ddaf6a8	99.826
02054272-62dc-4b2d-84b6-3569e98290ce	100
020a4a65-3f55-4e2c-be7b-8974a9cb9047	100
020c2ad6-ba17-4613-a714-f5381892f9c0	99.477
0218241a-504d-4265-918b-2994c8e099dc	100
021c5428-37e5-46b2-b560-d064e376c26b	99.794
02263725-82a2-4949-a4a4-0c0b5af6744c	92.985
02294f8e-2a6a-4b09-b2db-5e4760014356	100
022c6dc0-1477-4c99-9813-d80575b0fb00	99.652
023a536e-225b-45cd-b473-9ac04880a7f0	99.157
023b9702-e4db-429d-a5cd-e8bd8f964a34	100
0240df9b-4f6d-4b99-9b79-0e7682dcfefb	99.874
02437027-6cc5-408a-bf32-f6c540cd3536	99.872
0245e0b1-1276-4154-9109-0baf790d3e48	99.175
0246a623-af70-4db1-8a8f-c98f2ddb3467	97.151
0246f1f1-4af3-400d-acc7-ae6e5cc53665	99.582
024b55b1-f7d2-4ffe-8003-b06359a36221	9.543
024c5279-f59b-436d-b722-14b92320be0b	93.750
024cbf44-15e6-4a83-a283-278e230ba74b	97.615
024fc1b0-74b3-4e9f-899e-585b6a961527	99.381
025050eb-3a2a-4b63-b494-3d7e30813963	99.908
0250e02f-a5fa-4001-a49d-a197dfe3872a	99.477
0250f091-bc2d-4bec-aeae-dc02b30e3e8c	99.234
025242d5-e4fd-4177-94e8-7b536ef605b8	99.784
0252b72a-1168-4ce8-9ff5-adf4ede9365a	100
02537168-318d-4f09-9552-fef404c0c418	100
025e7599-7971-4691-a077-58514bd163f6	99.617
0261b054-0768-4742-a709-649edeeccad8	95.876
02625dfa-100a-48e7-a8b4-8eff31ad249b	100
02632185-308e-4048-ae1f-66c948e98b8d	99.652
026c5d43-6553-4c50-bf54-3ba06417c748	99.381
026c867d-a31a-4945-9058-a23c398af517	99.652
026e9a58-00a2-4456-814d-ee55379601cb	100
02703cbb-4d45-410a-b0a6-b14c521e2658	99.794
0277de47-0b86-4ed6-9bfb-d6818f087386	99.794
02788f90-0842-4986-86c7-a597f2be7410	100
027c081a-0a88-4237-9449-ae4278aeed93	8.896
0285c882-8d25-4c4e-84a3-0cc5e9102a6d	100
0287a37e-2001-4859-9f81-d4af16d86102	100
028cb403-6592-44cb-908c-e52d8137e3d1	99.083
029287db-8918-43ff-8fd0-306a986700fe	99.782
02941ecd-fb8d-4e4e-b15f-47869b8844b0	99.782
029ad2fe-bdbf-49e9-905d-29a4d71338a0	99.652
029d28d0-72ed-40a5-a74b-c4cb41727360	99.652
029e3fef-e4cb-485c-962f-9d17703e60fa	99.826
029ffea2-dde0-4254-b152-3a35998f212d	98.499
02a14c84-d2da-405b-8197-4a42780ca8d9	97.320
02a4abe3-09c3-43ca-9aab-9e75758fc62b	100
02aaeff3-3c3b-4375-b80b-93a2990c7f13	66.353
02acad63-b8d5-4a96-8e86-eb4b3584e1fe	99.872
02b11ebc-ca84-46ad-8aa0-4649a5bfb575	100
02b18aec-f7e8-410c-bdbe-9e77f585fa4a	98.606
02b92dc1-4a63-4b4f-a0ae-9eca6bc19da9	99.724
02ba7107-01e5-40d3-8e12-ffc875fae5a0	100
02bb7261-6bd4-4b73-b2dd-f8ae2fa41983	99.477
02bc6d9b-dddb-4975-a253-f8a6b9d716d8	97.740
02bf2c23-fcaf-4934-82a4-ce8dcdf1fdf8	98.763
02bf81d1-0e12-4c32-bb2b-080841b818ae	100
02c21182-c47f-4b82-9046-12f12eaf5688	100
02c77a2f-f4fd-4fff-801d-bb6520e5c96c	98.212
02cb7dcd-c243-4c08-9af6-c12e1fc81ff1	100
02cc0180-2331-4a10-9e53-2ee60146d26c	98.805
02ce0539-cfc3-4c48-b8fe-67ad85aa7fc2	99.374
02cef470-e6ef-4e00-814c-94c457ec9d63	99.874
02d305c0-1457-4e0b-a527-c8cf59c8819e	99.477
02dbf9a5-a6ec-48b7-9691-faf2c49af79c	98.606
02dc3a69-a494-4201-a323-41f31dd80598	100
02e72827-7877-48d2-a5af-81b347af85c5	98.978
02eaa49d-ce61-40e8-bc34-0ab68bba77f9	99.782
02ed4776-fe34-471f-92ce-51028563514e	99.645
02f1dc6c-3f44-4740-83dc-ef16a49818d8	99.851
02fb504c-444c-4bc5-baf2-8875cecca20b	99.662
02fb8756-3a70-42ab-a463-ee8fd2471eae	96.341
02fed25b-37ca-4095-9853-0642c08a73e6	98.351
02ffed0a-a0b4-4f4e-85ca-215e414c2e4d	99.129
030643ad-694c-4da9-a030-8672cfe471b7	99.489
0307aac6-a47b-44b9-8d8e-54aa918ae7ce	99.826
03095a26-3935-44e0-9f54-5748bb904258	99.275
030ed07b-f851-4b50-8d4b-b9870d8f992f	99.812
03116fad-e0eb-473e-a6ce-e9dd91bc41fd	99.652
03129724-f7a9-4d2f-a8ed-f2fc78862f42	99.782
031397c0-2a87-4aa4-bb00-72452f4ea4df	100
0317098e-ec14-4c7c-b32a-9d0039b11743	99.625
032548e3-7ddd-4f05-82fc-0f5aad9a5467	100
03271cf6-4353-4622-bc36-e8473a4277bc	99.477
032a4f2d-6d3f-457c-9ab8-060ddfc54680	99.874
03379cb3-1185-43a8-a1e6-81728c65d203	100
033fd702-65ed-4da4-a68d-040454941772	99.851
0340f229-1c69-4b66-8569-00be6d39785e	98.124
03463ec7-fb62-41e1-80f0-545435e2616d	92.157
034da1a9-841c-4640-95d5-99ae8f16d394	96.907
034ed9fd-f162-4725-b936-c1502bebd713	100
035062dc-6f5b-4cf0-85f7-e30eb3240334	100
035a6318-f1b8-4cd2-be4b-fe741fad91d3	99.784
035ba86e-2c6e-44d6-9d8e-69f63f2506e9	96.435
035c50ac-b1b6-4b4e-842d-305f0ce4a403	100
035f169b-f2e3-4e68-a2c7-476f9cdd033c	99.817
036051fd-ea1c-4df0-aaa0-feac2bec8a55	98.780
0360d57d-dfcf-4d7f-8538-da6d5ad7eef9	99.660
03629c78-86bd-4df8-a33b-1df00feff6fb	99.794
03669f3f-1eec-469b-897b-83a198ce86c3	100
0367edef-a263-4460-abad-15a0698bb694	97.070
03688ac7-fe9d-495c-8120-16ad6733ae8d	99.794
036bc3f7-ff9e-4d93-8310-7131975958c7	99.846
036f566d-6260-4422-b485-ca51d7a8201b	95.207
03719cc3-bc2c-451b-a56b-278e656f37b4	95.052
03765e17-39a5-4470-a7c5-2e5dcbe1a2a1	100
037671bf-b9db-4f1f-b4fe-80c49394250c	99.129
037762ee-f609-4433-a742-e68bece96391	100
037a1839-9d4e-4153-b6ae-f7b1ab009a8b	100
037b46d0-422e-40a4-9d3e-fb5e7c8af25b	99.782
038032e2-5871-4371-8509-caa7717b920a	100
0383030b-1e17-4d5c-a1af-6e4937a18261	98.851
0384032b-4f06-43a1-8850-5f714d675e60	98.408
0388fc9c-1008-4fb8-b5ca-96e570bcfc3e	98.989
038b73d0-3a46-4498-9b09-283eb24befba	99.652
038c1b72-d5b2-453e-bcec-5b23e68c7a40	98.763
03946e6b-61c7-4fa7-b1b6-c917564d5c4c	99.385
0395edbc-9fa2-4a1b-b0aa-cf20952090ae	98.955
039d05f9-c9a4-4810-a53a-d6f620446f6d	99.745
039db663-72b0-4ba3-bff6-7777f5f0e015	48.920
03a7db98-b00f-4256-bf8b-59d5b8f55cfd	100
03aa9f08-13ed-4d9f-8734-e20f2808da55	96.242
03ac6feb-bcc1-4fab-8956-196ead716b7c	99.794
03b02883-82b8-4097-9eb5-235f43620f58	99.634
03b81f5a-f489-49e1-a736-9a5a5329256c	99.564
03bad890-2b5e-46fe-bf5c-a4a8b5ec8c66	98.767
03bbf2f4-7224-4b26-ad6e-6394c1a6f728	100
03bd182c-cebe-4bb6-9038-7d2af92973be	68.467
03be059d-3757-4599-9a37-6a8bd66cc767	98.911
03beeccc-e020-4280-b25e-f884cc9515b9	99.908
03bf9c87-50f8-4303-8456-f8e716ba975c	100
03c8a8da-b136-46cb-812e-f28b74547d34	100
03c9de4a-d9c6-4e0a-bb1e-706a897d35f1	100
03caae73-6c5b-486a-9bba-685257d1a4d4	98.084
03cc8c90-08a2-45a5-95ec-a3c950fd5d6d	99.652
03d502fe-9f61-478c-b0ce-9639f936d69f	99.024
03d75c59-4c7f-4033-bbe0-e8ef8f6a80ae	99.923
03d81fff-7105-42b0-b683-16054491ee8f	96.248
03d9a5ff-c0c7-4814-b5e9-e30e799bddd7	98.039
03dbaf6f-1a61-4cef-a843-484aa0b701ce	97.526
03dbb0ea-0107-4c10-aa24-989c94f8e36b	100
03e42e33-20ba-4054-aeda-6a99ca65eaf5	99.784
03ee6393-219e-4768-9ec1-795d93eddb1d	99.457
03ef03d8-92ff-4219-bffd-f557fa28a6d5	97.938
03f5772e-006e-48c6-877b-2832a067a4ba	99.805
03ffbd0c-99b4-4e7b-8189-556badf9b59d	99.826
0407a2d8-7763-4d1b-8c07-f17a6410f05d	99.794
040c4094-bf65-461f-87eb-20788eecbb65	99.374
0412642d-4f57-4b1f-964f-e88e733d9280	100
04169214-759d-416c-ae50-b17431c73601	99.361
041a5e94-81ab-4d59-8433-cb157bdbf10c	99.435
041c4b27-4205-499b-bb46-bb5412cda66e	99.138
0422add9-b7df-4e27-b68f-1a1f386b4629	99.125
04254534-5078-4e2d-8169-9bd20474bb08	99.493
04278627-a1ba-40ed-a674-c2cec8383c5e	99.474
0427eb6b-faa0-4a66-92fd-e6df3c030c75	100
042c2378-b61b-433a-ad17-84c8d6c6c773	99.895
042e3a7c-b49d-4c70-a48b-c322a5808343	99.794
042e8374-efe3-4b56-a9d4-731672f7de0f	99.353
042f466d-6fed-424d-9d99-5e0b3048a51f	99.638
04329b7e-ad7d-4096-ae6f-5a2acc538dcf	99.617
