Read	RefCov
27b0dc3e-898d-4790-9f9c-22d806cd74b2	99.569
e8011a51-089f-45de-93d1-d119667fdecf	99.138
a84f6bce-1f25-4276-9075-667200f5328b	99.569
4d71fd33-c02f-4d52-9316-e9b5153f18ed	99.569
0c53355b-6f0b-4f80-8935-63f8883e46ad	99.569
616125da-606a-4940-b22d-2a80d03a6c73	99.569
997178a3-a91a-4279-827f-83c710076624	99.138
d6019364-dbaa-4627-8cb9-57506f05a7c2	99.569
8ccccbfc-a86a-433c-b5a1-25bd0b8ae5c0	99.569
856ba4a5-94e9-4444-bab2-71a1878cce80	99.569
6b62c6d0-cbc3-4c38-80b2-dfd41898a2b8	99.569
0c1f7038-260a-4e24-99c5-3f65d0763f6b	99.569
a4b80d3f-a0da-4dc0-a3a1-068a9f94d5f0	98.707
0864995f-d79d-4964-a336-e03b97672988	99.569
88accb82-29b1-46f3-b1a0-3b9b3c21d9ac	98.922
87b29598-4a02-4c3e-850d-3ca85b988f3d	99.569
2ade1c86-c0ff-45ea-9ae0-c6c0a7bfcdc1	99.569
8822d5d6-019b-4282-9096-5c3b3c6155af	99.569
5d0a9dac-78b0-4335-9b6e-41324e221c96	99.569
ca7b30e1-754e-4b97-89b4-a4188da1486e	98.491
1fb37a76-63f5-43f3-896f-0a8e3e1177a4	99.569
e53cc233-b00d-48b7-b008-2ae29826114c	99.353
5f0f3615-85af-466f-aac6-ea48f74e150d	81.681
a51f5cf1-0e5d-49a2-b9ca-8e182efc5a43	99.353
393654e8-9bb6-4ee8-ae9e-5b4b9618a7cb	99.353
6a5c085d-0e70-4562-bee0-76534af0f8ba	99.353
2f8c90c2-7871-424b-a3a0-39d6e97d3889	99.353
570fd7b2-83ac-4a96-84d4-893d4815c156	98.922
f9857f94-4501-4080-b645-6de064b724d7	96.983
a954e7df-9107-4acc-b374-d5f21f9be86d	98.922
630cc6da-b980-441d-abbc-0b57bec47258	97.845
7ec3acea-ac4b-401d-97e5-23d1ac7e1fca	99.353
229e7057-cb9f-42cb-9c79-c314329409f8	99.353
fb3d56d1-12ec-4c1b-8eff-15b7403eeb47	99.353
3df413f7-ab6d-4c82-af44-6010742d0182	99.353
4853dfa1-04aa-4731-af7d-ddb688f3f436	99.353
a3644213-a400-40f9-af39-db14c6bc9f7d	98.922
3dd3046a-fcb6-4dc6-bc43-5f19dbd9c6ea	98.922
3cd0e644-ad61-45fc-8a29-1b58b46bd7a7	99.138
7f926f19-ab0b-495e-9d36-4ac7d1041a9e	99.353
eff648f8-7927-46e5-a111-2ae3389d6921	99.138
a6fce4e7-5ffb-4df4-a95d-fd86382eeaa3	95.905
a4881441-57e6-44f1-9219-38ea73ce02b5	99.353
cd85f686-a970-4e6f-a915-7900ffeee9ae	94.828
1f709568-c20a-4912-847e-c5d666d7e5d4	99.353
d385027d-8202-4df9-9e9e-4a8cb300f12c	90.948
63521937-94ae-4bec-9a54-df562be8ee83	99.353
7cdaf804-6310-49c8-9361-eaa9a0302a92	98.060
b87bd831-fe72-4d77-9fc1-0ec43c2ba354	98.060
59b56a07-1bac-4add-9c8e-64a2227fd761	96.121
51b1c99e-e5f5-4710-895e-3a96d2c17f2c	98.491
1415d206-2837-4257-8d5a-50f543f35552	98.276
46e80689-fc11-4ccd-b5ae-7bc3434c7118	86.207
b1517bf6-bee1-4e3b-9500-a9b7002f4bc1	98.276
3fc6ecab-2820-4e1c-ab8c-bfa4a460e054	99.138
ed2fa5cf-dfa2-4f20-b2e8-3ecb5d26351e	99.138
7edba20e-3157-4736-b547-b5b3769d5bc4	99.138
743b511f-196a-4baf-88c4-89c80094843a	99.138
6c2110fc-84f8-413e-a3ca-b97ac2e79d5a	99.138
2891c800-915f-4141-bc10-48439f427b7a	98.922
b81eea5f-b6c0-46a5-a727-26d27206aa92	99.138
4227553e-e417-4adf-b418-e87e3af4f2b9	98.491
6b419279-d563-4dfe-8fa1-fcfcddcd9a9e	98.922
d9f3ef2f-58f2-4564-a98e-da8bf596b714	80.603
a7faa621-1db7-41b2-8183-120d385dfa9a	98.060
b6c4b7ec-8a60-4f48-b91a-3bf760752df9	98.922
2f9837e7-8262-4b3d-b796-ab8827744204	98.491
29b8ba3c-0827-42ba-abf6-0b78c59fb4f3	98.491
e8636a78-1f0c-433f-8c78-dfb7dcf6210e	98.922
3c105492-2b08-4224-8212-12efc8e68e80	98.491
42baf517-5e52-4f7c-a0c1-fb08ee554e1a	98.922
1920c0b3-d75c-4416-81a1-b8e62a1ef5d8	98.922
4aff6d93-aeb5-4523-bbfd-d50fa8220634	98.922
f1adf4b9-b5b6-4b25-9de7-5ee2b17c9924	98.491
e723f97d-39ac-465c-956f-76adff239de2	98.922
788e437f-7c18-463e-995b-d5f5bee4a12b	98.922
f33ea588-3857-4791-a265-9e0950f8410a	98.707
fd9ad942-fa25-4821-9747-186e07d5e84a	98.707
c32658b7-d351-41db-9a91-5764ae2cda91	98.276
244508fa-1f86-4af2-8b0e-50b7762dc27d	98.491
bb9a8498-dbc8-4438-8944-f33fe2a15abb	98.707
003c76ff-7425-4baf-9822-35529d892655	94.397
cea6c7f8-4a83-441e-886f-cdaf952bcd3d	98.707
2bfea7ba-53c6-40f5-904a-6ce3e729752b	98.707
ad44d511-9651-4535-b90f-d6eca6eb047e	97.198
aff998a9-e626-463f-b692-e9bcd5f07eb0	98.276
12efcb1c-204b-4ec0-b672-05772968cbab	98.707
59d10321-7160-4e79-97b7-0b082c305ce5	96.336
95788174-4ad2-470a-8589-2b26f8ea3823	98.060
c01be8e2-42d8-45a4-886f-caebffe17abe	97.845
91d66c16-6cea-4b89-bba9-863de50c5a0b	98.707
92dacb85-3fed-4f35-a5f8-5cfc28637cb7	98.276
0919395b-d506-4ab8-90a3-340468e37713	98.491
65b80da6-eb6b-4bbd-a05c-78ab4f715ea9	98.491
e670291e-15cb-47f9-a2ee-72e8f9b672d5	98.491
850d20d6-b8e9-47e3-8bef-dfcbe4fdbeca	98.491
90b2b2c6-6515-4a4d-b27b-83a0db709c9e	98.491
12760e34-1819-4a74-8c65-786a2643f0ef	98.491
93faa991-7d29-4d86-b7d2-4ad5ed4bc8fb	98.491
5a39a7fb-01d6-4e8e-b5df-ddc60416fea9	98.491
90bfbb60-23d7-402f-ace6-5f4f0c0aa8d9	98.491
3189eb89-2f8a-4010-9406-c9a4023b5cf3	98.491
f4399f8b-49bc-4b45-851e-63d42b5f3b35	97.845
313cbb26-07ee-4490-9890-705a3d536496	98.491
c170f08a-9eb8-45b2-b155-03ff76bd10fa	98.060
31eb22f0-192e-499b-9d94-58f49a1dd675	98.276
3efbb860-cc04-4313-849d-5715a33cac83	98.276
40964976-c749-46fe-83fd-2c0206f5f316	98.276
4d53876c-c83e-4fec-8935-66790725839e	98.276
f64e0a70-70fb-41c2-9255-73c07b640b33	98.276
f3e78131-f6a5-4dea-a2d7-6e194be6b823	98.060
5eae5318-6ce0-4d4b-8b80-229073872b24	97.845
c2eba91e-ae80-4fc3-8594-aa7c04e4bdc2	98.276
22465f87-fafc-4f29-a5ef-93cf83828d0b	98.276
cc03937c-9e2c-4191-a699-836ed2b31e45	98.276
65997168-ddb2-4bed-aa55-f01a8bc81e19	98.276
c0e0a795-ee52-4d0c-b607-927e9206294a	94.397
eefb9f30-25f8-44bf-acb8-cc6ee65bdeef	98.276
8a6d76aa-d471-4236-97e6-dadfad53d7ac	98.276
95b5085b-4ded-4d1a-b548-9195985b2239	97.414
2b0f8347-8dfb-4176-b5f0-6d73a6ce2c84	98.276
daff76ec-c040-4c7d-99e1-0a74ca2906a8	98.276
b21288a5-db83-4e00-bdaa-80f240ececc6	98.060
120830b8-cbd7-42b1-9b6c-54baa46eac4d	98.060
86b93bd8-0b8f-4cb6-b68b-55e30b969134	97.629
b2b6982b-a735-4e8e-8dee-2cffcbe0e3d0	97.198
1cd68170-5f6d-44e4-8f4a-1afa1c23b75c	97.198
757229b4-3326-4f1c-ae26-6f20d52317cf	98.060
c479841f-385f-43ae-97ca-33a992c80835	98.060
1f73996c-1d95-4118-a295-e2532354bc28	97.845
12fcd60f-db27-4ec3-ab13-ab1ec20d2b44	98.060
9cceb3d1-203c-4ff5-afee-dedc5afc599c	97.845
a38693a7-01e5-4590-9484-d026bc175555	97.414
19ed4c19-e7f3-4cee-b5e6-63004cbeba77	97.845
adb02cc7-0d5c-49b0-80c1-bbbbc0cf9d78	96.983
114b6aae-8eb1-4a19-a655-d410e68ca2d9	97.845
0ceca5b7-d7f7-4f80-a3d7-490b3cd419b7	97.845
50f9b28c-6eda-4dba-94a6-e5f5d2a21aa4	96.983
1f248aa0-06c6-4202-ac0c-136f37bbaeb9	97.629
fc34faf2-e431-4a6a-b434-83a25e2eda9f	97.629
af3015c7-1857-48ee-b0d2-d291de216104	96.983
19e2704e-80fa-4748-bac3-f90b3715f69d	97.414
9256213d-1f3c-4308-a2dc-b025c98aaa27	95.905
4371ef6b-ca3d-43b3-9776-e33b3077587d	97.414
cdbd8f68-2ee6-4156-8028-439b3633eb67	96.552
f33ce86a-759c-4615-9480-00eb2688d888	97.414
8e0e4781-a24a-4ed5-9ceb-c68f89d0d285	97.414
c496f393-1638-4b7d-bcfb-791af3209cd1	97.414
9dcda69b-05b9-4ac8-afd6-1f51940dbe8c	97.414
790964a2-821a-4019-b5a6-29ef1683fdd2	97.414
6f619eeb-76de-417e-b7b2-168134e734ed	96.983
a6bdb989-6a6e-4037-bde6-5c5a2de55e08	97.198
ed9e2312-a2b5-48ed-bd77-0fc75fe64606	97.198
7d01e82e-a69c-4d71-9592-c4c97c0677ab	97.198
ce0436dd-8a07-405b-9611-a3c8e0c28c15	96.336
fefe220b-396b-4406-b653-c92c60f81ad8	96.767
2d581caf-ba84-4f6a-8937-8118c1fff573	96.552
7fbe95ae-a30e-4ba7-9d02-08cde3df0b6f	94.397
2d8ca263-a22a-44b0-a095-c140170ced8c	96.552
45deace0-9a00-43a1-ab7a-d212f9be5d53	96.552
eb122ce8-76f6-4dfb-92ee-6958a24e5c84	96.552
aff1c28f-97c6-4896-8168-8d0d49afd447	95.690
8b036289-0199-466a-86f2-cc911ff5c3ea	95.905
fa9029cd-bda8-41c7-a97a-ce1db44d5a74	95.474
309b2cae-70de-45ed-90dd-6da68993e73c	96.336
812605b9-f75b-41d1-9262-aa143b7ad18c	95.259
09e89117-7b2f-4bd0-8e55-53c2211ee6a7	95.474
0ad38182-50f7-4844-a336-d3de95a8fe58	95.690
91270fe2-887a-4da9-b8c0-13598e94c198	95.690
2a4d91f9-6d5a-4047-8bd7-1b9f059a2606	95.690
fa6f44df-2783-4f43-888a-f55a679068c9	95.259
6dec9774-682d-45c0-a184-33ee24a19c01	95.474
3edb71df-7834-4e26-b90f-d0b45721498c	61.638
dd4fe1a6-2907-4212-8e68-cbb4d8360d4a	95.474
40f1fc89-0cd9-4f29-b0be-69261146fc16	94.828
286131b3-fc23-4ba9-91d8-712ddd2a1680	94.181
724e530e-d3a2-418a-a5d7-d852ebeee174	94.612
8dc903d1-7514-45d9-acca-65a436205f97	94.181
d9c46e7a-3afd-43b6-84e9-416f064fbe33	93.750
9af096be-9ee2-4be4-86cf-54cc417cca64	87.500
2d5caf08-29c8-4c10-baa5-a1937dc8e36f	91.810
09168a9d-a540-49d0-a3c8-732aaa4daf51	89.440
e24f563b-c090-4e9e-93d2-57af2cb0db14	91.595
6977e093-959e-4657-a9aa-40b41cb849ae	90.086
8a9a3b8d-2878-4200-b73a-3e799ad59a61	90.302
86ea0fb6-693c-4e1e-9fec-668ef5132a4e	89.224
c1c690cd-f65e-4593-83fd-5a43a23a4a32	88.362
5fd4261c-6ab9-4d27-b87c-6d827a2206c2	86.853
673a72f2-5ee5-4615-a2da-f54d43b7eb09	85.129
42c2c213-898d-472e-aa9c-873fd0e0081f	82.328
ebb03cef-cb76-4e00-b14c-80b1f2273378	80.388
5a14ec17-1791-444f-96bc-38ecf49fd5f0	79.741
f23e0a14-ed0c-4d94-91aa-b14e1a5235a2	42.672
aa68c619-a438-493b-9fc4-2ab54743aeaf	72.629
f3d8f09d-4770-4c78-bde3-3e809d142f60	70.043
231a227f-04b2-4157-8194-f250f1e753bb	66.595
33b2ed9b-ae30-4d26-aa40-4a91b57ba596	64.655
5a60325d-f84a-4c72-a30a-8c2a8c9967dd	61.422
23f9c52f-3e5a-4ae0-b855-c4ea5edb7fa0	61.638
6e477d71-a2f5-4c2c-8342-c79cb4e0a9a3	61.638
e291ff59-f097-4911-bbff-1084239076fa	60.560
98c9df0b-cb66-4211-b89c-87a7d13c0ea7	51.509
7fca70ea-e87c-404d-bb56-0bd94befa629	51.078
74a1d4e1-1153-418c-aff8-b8e49a7fd8b5	50.647
c29a64ef-39a2-4240-a309-0618f2111fc4	62.116
0178b6fa-9a42-4663-9809-e91395e15c7f	100
c4b3431f-6cf2-4b14-8f2e-9abb23a5f948	99.659
26403eea-a4c6-49d6-bba8-f2587d0ddf04	99.902
f29751ea-f3d9-4b3e-aeed-69d138f0132d	100
c2e0bd78-7565-4d5b-9cc6-545e99c1419f	99.951
dd5c73fd-55dd-4692-ad39-24fe914e6bed	50.902
56972bc3-e979-49c3-9642-4a45644207ab	99.902
535f9e2d-0ad0-442c-ae56-c5fd83ef36ee	100
6f5abaeb-4a49-4a65-97e1-81ee34a5b2ce	99.610
e5644f06-4f40-4168-8f84-d51cef2f978d	99.707
d76526eb-2d71-45d2-912c-24f9b8a00d92	99.902
acf505ce-b950-4cb6-aa9e-8a6895b0def5	100
ee0d79d0-286c-46e7-bf57-5d045082a4c7	100
e7daf90a-744a-4323-bd2d-468d45a287fd	100
b7efceda-b85b-4e86-b5ae-9162ca775916	57.484
93ab401c-8440-40b4-b9c5-725aee879191	100
a421b57e-ae2e-4782-8eb4-7e4b03a98ae4	99.269
1f6a2ec3-2587-463f-ad5a-7da866c67456	57.240
3c9f9a63-8a02-4882-be3f-b87e8b3b018f	99.854
2e3d02ac-a0fa-423d-8375-5fcf40a4d9cf	99.854
eaaf55d3-16ad-485b-8f86-c9f69851f9c2	99.902
b24e9bbf-d59a-4102-8ec4-ae32e5280fa9	99.317
ba1819ea-35d3-41cb-a675-24737ec887ad	100
128172f0-1f81-45d6-9e36-da758adcb21f	46.514
03f5772e-006e-48c6-877b-2832a067a4ba	99.805
68843cb6-0bae-4ac0-933e-2176dc3e7a44	57.484
e0ffee7c-30e1-42be-99b6-bcd3b3aea607	99.902
38ab68d3-0943-4fed-8d81-cbe95e9b595a	98.879
2591758d-efbd-458e-88a5-4bfa7ef475d2	100
75500baf-1aec-4ccd-9b20-d2e6814f1fc8	57.484
393d77c9-5ad7-415f-90a6-30a817c9ad59	99.902
1d1971de-c4b9-4f78-b70d-7757e8cbc4a3	47.148
7f121474-d543-4e0d-bc13-ee361a181e98	99.902
2a9aee51-681a-48d6-a359-30a644d8889e	99.805
fc669ecd-078e-4b9a-848d-c83744aecc59	57.289
07913817-ce75-4539-809e-f5a4097c4fc5	99.366
23fa3f37-0ae7-45e9-9eaa-775a24e3a850	98.927
eca3f7d2-b6bc-4d8b-b54b-fabaa28b1fe2	40.127
4f620f5b-cc26-4bd0-ad87-b19b129b8c93	72.647
e6d47120-9a2c-4a4c-a700-bebcdf64350b	15.553
994a5e1e-2e30-4844-8206-a5842c17104a	57.289
cfa71e89-a9df-43ee-9694-c0e0527d3799	53.047
7ab52c93-85f9-48be-8d51-e14c9d8975f7	46.514
5236a12e-4928-4619-af5e-42167adb160e	42.175
a8a2c9f9-b9aa-4bc8-8529-9f11a610c4b5	39.249
ef6d2a13-e3df-466f-ba56-8264ff9c85b8	38.567
101407c0-f14a-4742-af34-c58b8b703698	35.397
9de1d0da-eb8a-487e-a4aa-62c597e29af2	35.349
54c77783-674c-4523-8532-e5ffb5810804	35.397
b60879d5-0c45-47a5-a994-12ff83effabd	35.397
39e772c0-ed89-4041-a957-4dec65cb5d26	34.666
20b7be62-8633-49d9-833b-a0c90411209c	34.471
a168617a-5426-482d-a6e5-b7934e706c55	33.496
a74de868-54de-4cea-934e-ab6f8a5cafe5	28.961
115efeee-a0c7-4b44-bf88-552f7cf8bbed	25.305
90942245-fd11-446a-b7d6-740b69213d3c	16.626
06d38b95-63b3-4090-8c17-546e843ce43f	14.432
04c0730e-73a2-439e-8e97-136ae155f58d	14.042
44d39646-2a2a-463b-8e42-52fb1d391cfc	13.749
75de9b60-e78f-44ac-9fdf-cd2526944f66	10.288
285f18dd-064c-4e28-983e-57d847233026	2.828
e9207594-948b-465e-855c-02918cc3bd25	99.899
d9442980-d8d9-4217-b921-cf56f0e296df	99.899
4e1c7d30-3487-4935-9f71-20cb61037639	99.899
fa8c94a4-45ce-4900-baa4-967b3fe5f7a3	52.461
4f55e242-17f5-43b1-8c26-fcdd843bd868	99.696
de7258f5-78a8-45c7-94ab-35d0bc4e615a	100
cf35f945-c20f-46e6-b0ac-345f0c1918e1	99.899
11522ac3-7d75-413d-846c-13d7996eb669	47.336
ef8a3c7e-4fbd-46e1-94c2-147bd1021a3b	99.543
2a683e1b-87ff-43dc-84c4-408f45c8f41b	100
70ec39d0-289d-4538-8fa4-ca7919bcb76c	100
fd84ecdf-ebd2-4370-9065-8cf957244ce8	100
49ba1ed1-86d5-495a-babd-400c6582749e	100
1f81d57e-1b33-4661-918d-bc11e750f57c	38.001
fd0d7b10-6838-4adc-8121-216145c486ad	100
9c13944b-b452-4cde-b5ea-ed90fb021287	100
3e2b566a-1ffd-42a6-94db-74280a25c478	99.493
b7e41b43-8f85-4f57-8feb-87013eed334d	99.899
c02dfdb8-4b09-446a-b9b7-33e502fdb987	99.696
76f914be-cf80-4bac-82c0-2c73c6e21583	100
3ea26d65-b713-4926-a322-02d7eff3f32e	99.899
1f8b3325-eaa3-48e5-86d4-996580de83dc	56.063
aff93052-6fd4-4507-b26f-0606511f2a5e	97.869
eb104c90-25db-4edd-b8d9-c41e7c4f7994	100
706a865d-e336-4c34-a243-869d7b5657ce	57.534
e95e962d-b480-44c7-abc3-4b28db7debd0	99.746
c88cde28-a058-4b2d-9c12-9816988c3086	90.868
78a41111-b8e1-4b9e-9c09-6d453c17b65b	99.493
6533374f-3a36-4b1e-bd41-527ad5685e2d	100
06115b64-0778-4a92-94c1-4818f79cdd17	57.534
deb1efc5-8b5e-4a31-a9ae-323208d5bac3	99.899
426ea200-f357-4770-9e33-af612243f2d3	99.746
dc7753e8-653e-4356-b161-e1c57309c3db	100
bc1233d6-112e-41bb-9146-07a8918e5062	100
4e02b103-1757-4433-a231-957680b5ec2a	100
85859b7c-1e8a-4dd3-be46-efc97398f09a	99.594
1f4e7b0f-ce3d-4bf2-bb33-0e50044e2d3f	100
21b58c60-3a1e-4342-833b-c2b45536e994	99.899
45dab170-af12-4f91-9c3e-b8968a9f3475	99.848
4f0a3d29-e4a2-44d5-824f-92375e74a601	100
e6373764-79c4-4f25-a701-2b438c4919c7	99.899
cdb111ae-b227-4c6c-a775-1e65c9ce1970	100
c8d0d8d1-fa18-4f82-99ad-bbd03047524e	100
3410e274-3c2e-4f7e-a192-be037fe832c4	99.746
baa42f93-26df-4ebc-aeba-47eafcfc7113	100
67cbec64-5263-4d7c-bebb-0ab58fe41998	100
cd73ebdb-f139-4985-a27c-16be86ce1a9d	99.949
ff3d8d80-6054-4f1f-92e1-95119622ca2e	100
c6e2c49c-1d8b-43d8-ad51-3e3722aa5e4e	55.911
02ed4776-fe34-471f-92ce-51028563514e	99.645
ae9a57bd-3a42-4d92-b389-990d827f9554	100
5d41f123-8c62-4455-a460-d448d7f9af90	99.949
8109006c-fb0f-4b96-8105-6808b942b299	98.376
1211d9c3-3e45-4283-ab4a-f375dd1175f6	82.598
1b342aae-01b1-4a7e-b17c-5c3e46547700	99.746
adea2d13-1f0e-4e36-a981-49b2e20565e4	99.594
f9db1db5-e689-4230-af04-c6a7c0a2cc16	99.442
df1c77df-57c1-4dca-bebf-2adb9199d5c5	96.651
2a789a98-cc1b-4cc3-8fb4-664dac792628	99.137
5e434ead-b435-45aa-aefb-3e560bfcd0ef	99.543
556c8f89-d77f-4289-aadc-08cd89a51a5d	99.493
22a27ad4-b709-4b64-bf1b-23ddd9ab1544	99.239
2adfd677-399b-4d87-aea1-24d19db98cdf	99.290
25e1d5b3-b20a-45d9-9e19-1204b1155787	99.239
6778db33-5c53-483f-8ce0-7fdac5bf0313	99.137
7fdffcb6-a786-4414-a5f3-0ada35edd076	98.681
99ade94a-f4c4-4310-96e1-eb5cc20b5fd5	79.554
a4e78951-b671-48d4-8e48-ecec77d41fa3	84.576
382b2bff-6d2a-4177-84be-d3356ca42297	48.250
382b2bff-6d2a-4177-84be-d3356ca42297	10.959
6da385b1-78ef-4036-a4a5-ee4ae3e237df	99.459
8393404f-882a-4ffb-8375-4691d170706e	99.865
b3939243-e49a-4578-b684-2d4046c7f30a	100
dcbf744c-7f9f-4fe1-93b5-a6f9a2e6b2ed	79.730
b84bb48b-f37d-41c1-9257-1d398062eb2b	99.595
acf707a6-ee80-47a1-9125-16c4a753f4c4	100
1c153172-1f52-4d36-a86a-6097314b4cf7	100
39425de6-fb34-49b7-a94e-2313dfcd1dd8	100
c73c5f96-7b64-4b8b-a926-8fcc1d825b49	99.459
72551006-60dc-44e9-8900-90ca63aa234a	99.730
3f8b4bba-1310-4730-a8f6-39cadccbd43a	99.865
73fd8ff3-2687-47c4-8f6f-bc61947fadfb	99.595
09fb91c7-3b2a-4f00-a9ac-893f7853ca5d	100
a5d67218-7b15-41ce-b73a-f6280e2c296f	99.865
b926c933-4a4e-49cc-a889-6f33095f07e4	99.865
019fab7f-985b-460d-a74c-666058830c3c	100
69d820c6-f67c-49f9-956c-8213932a1848	99.730
115de980-d509-4da0-a54b-1753a3edfcb3	100
ce8b74ee-dfee-4d4a-85c6-09f6c4e1b118	94.595
72245f20-d1dd-4058-9d21-a112da639671	99.730
69f326e8-ec7b-4318-ad94-184bb27bf3a9	100
fd3b3ef1-a919-447f-8fb5-666e89a419f0	100
33b4033b-c81c-4e8e-a5e9-f2c6b7cc3948	99.730
e827867a-5d33-4e29-bd9a-cc3e0c7faf28	100
b002c430-f162-44c4-aca4-00a8ac911273	100
1ed246d4-4cee-4888-852b-b1ac27a0de21	98.378
e9127e92-06b8-4682-972d-35eb327e4036	99.865
996d0096-aa53-420a-b7a8-ce127fd54eb1	99.730
8930c929-bd50-41e5-b240-f1cce36e450f	99.595
d9d7fd56-046b-40a9-bbf0-40c619f7e504	99.595
3a9a93f5-62d4-45bf-842b-c68be246d3c8	99.459
50340009-4fe1-4eca-a8d2-e1dc32ff6501	99.324
f87bc13b-ce9b-47b1-89c8-95609f74cd9d	98.919
6c56d854-d49f-45f4-9e82-dabd1496667e	99.730
6be5becd-1542-40ff-91af-4e19daa092ca	99.595
ca0f00a2-560e-4f43-8fb1-0842054c8ba6	99.189
fa67a33e-8996-4bb1-a9c5-0a7bd7ac67a9	99.595
f447be37-844f-4ae4-835a-df30f93e7b28	99.595
12e90690-b886-435e-875b-14c4157e344d	99.054
75c2d854-45ec-47d5-8831-32658bac9bd6	99.595
e4a3124e-0083-4feb-8929-f99056266096	99.054
154491ed-9d93-4189-83f7-fe2616c1eb01	98.649
cc143e2c-c36a-435a-b20f-61d9ddd960cc	98.784
a8cd36d1-d4af-4b3e-a862-eb92aab2e036	97.703
3b5779ae-c64c-47fc-b028-0f0ea60fbc97	98.378
a1636b4f-bb5b-4d5c-87d2-5b2bb181919c	97.973
16f2dc8c-9e08-4a4f-84fb-e729b3c55863	97.432
ace920da-68d9-4541-9797-6a4f0b2c5f86	95.270
49fdd546-dd83-4241-aa03-094f9aef1737	94.730
0e344fa3-1bdd-411d-b831-b59cfcedb241	93.243
45a17aa1-37bf-4e70-b728-03c0e5d8fb9c	85
21c5bf10-987e-4dad-b018-0b76b837cd64	67.568
d3363746-1943-40b8-86ad-321b24923434	42.838
9772fdae-e9f9-4075-b0ed-f53d88695f09	35.135
889103b6-f1f0-46c9-813d-97bcb7a17cdc	31.351
fdf81766-3ed7-4656-a079-903d04dd0948	16.351
92951aad-4de4-4c1f-9ee8-3b6a680bd259	12.838
4331fbd0-fa9c-4120-8ae0-975074e40c53	99.708
6d9df03e-c905-4581-ad43-2f522cd3dc77	100
c978483d-b083-4d21-b74a-27e085052e4b	99.708
668472d0-6d26-4e83-91e4-d257e62977fd	82.799
f3f75219-8a71-4ac9-8f8f-b1f2ae1dcec6	100
136e5431-7e91-4626-8606-32bc43b42928	100
f0b94c2e-6af3-4345-b5c0-bb80b3f2f81f	99.125
2aa1a4c8-818f-4a8e-aec3-327cd043cad3	96.939
fdc37507-def9-4344-b67b-bc8278e216b0	100
eb27aaf5-d290-4ec0-9d55-fb8093c0add9	100
6cf30da5-1b45-49a5-9140-73a9a96bdb66	100
f0cfe410-e363-43b2-8e5b-1143c124668e	100
8dd7b111-ccfe-4f61-8f1f-5383c3710ad2	99.854
089eeff4-c765-44c1-86cb-7f54c34f3d00	100
2f4aeaef-8f72-4111-87ec-0c56208a0b60	99.854
33d71a68-df6b-4e70-9faf-0f481e44e576	99.854
1e549119-f7ee-4092-91a8-9b682be92801	100
f178003d-66ec-45dc-adf2-e89f111b7750	99.854
9a4f9baf-414b-4e58-a4b0-f5485fc45321	99.417
2edf1432-a220-4622-928b-96c07bc0f8ec	99.563
3a8da948-223d-4735-95a6-467232144a84	99.854
2fbfd3a4-38ea-47b4-b321-8583c581465e	99.708
0f40e3af-46b5-444b-a2f2-e5255327d1e4	100
02a4abe3-09c3-43ca-9aab-9e75758fc62b	100
f36719e6-5722-47d9-943f-28e5f3a8ceae	99.854
a9a125ac-a3c5-4c05-9640-839e3b3c6ed1	99.708
cbc9c5a7-5d6e-48a7-ba74-3e639f5eb227	99.708
4efd7ac6-322e-47a0-9394-29226745c3c1	100
3c401afb-e0b7-4907-893e-be056ca3e54b	17.638
aed7b06e-f63a-44ed-8b8c-bb32c9fb8739	100
af8e0acf-8bf7-431f-8ce5-af0e78048094	100
1fa8eae4-8ea3-4566-a869-0534ac886d66	99.708
bb98d4c1-f09b-427d-a8af-4d7d23dda9a2	99.854
a2159e4c-e2dc-4a28-a5ff-298a2161497b	98.980
06e268c4-4eac-4618-b96f-26b96d15d2dc	98.397
e911cb7d-4c14-4d12-b5db-100515f9709d	99.708
6123fb5a-71af-47f6-a330-0f063de69370	100
22c009c1-b327-48ef-a229-c533082f8ad5	99.708
74a2c2c3-07cd-4a04-bfec-1cf22672f1c2	100
8387a740-95cf-4142-8f19-1e316dde1eb0	99.708
6e0531a3-9b3d-4f0f-97e6-7fa4cbacee6d	100
45d1dd9e-29f2-4ec0-aaf9-d257ab70ffc7	99.708
6abc9119-4f56-4f92-9696-c999f4534699	99.563
994b0189-c27e-4ed4-91c2-bbc684bc2f43	100
514255f4-ee71-42ac-8e46-4690505e58af	99.708
84c1d117-5a30-48c9-b5c0-266403a98d91	98.397
07bee86b-099c-42a1-aba3-c9b2ac7f7350	99.708
13fef54f-6745-4747-9e1c-7d664199d1e5	97.376
98f321f4-9153-45d5-88db-6b9ab5602720	96.356
fb1b021d-6631-4653-bb82-b81896dce1ee	99.708
9c6516d5-0cc1-43a1-bea8-15629a40d4fd	100
020a4a65-3f55-4e2c-be7b-8974a9cb9047	100
604db205-3a7a-4d01-98f6-75f26fb6daa4	100
017cb5b9-38da-4ef5-ae03-f741643d9e29	99.125
b3d38825-88e0-496d-8e51-419d0e79ae37	100
1560ef19-f5cf-400c-ba8a-2446d5a5aae6	100
c18c4e1c-e463-48fb-89d6-427588bdce25	100
bf35b4b7-3bcc-4ef2-ab5d-c1a4d9e923a1	97.668
f0eda645-086c-42c0-b07f-b66dbba59df3	99.854
16d8d517-f11b-4270-a409-accf0dcc9e43	100
